corpus_id,title,doi,url,license,oa_status,path,downloaded,pdf_signature,bytes,sha256,content_type,http_status,retrieved_at,error
DCM-00242,“A Painless Way to Learn:” Designing an Interactive Storytelling Voice User Interface to Engage Older Adults in Informal Health Information Learning,https://doi.org/10.1145/3571884.3597141,https://dl.acm.org/doi/pdf/10.1145/3571884.3597141,,gold,library/staging/master/DCM-00242-A-Painless-Way-to-Learn-Designing-an-Interactive-Storytelling-Voice-User-Interfa.pdf,false,false,0,,,,2026-09-01T00:25:04.880863+00:00,<HTTPError 403: 'Forbidden'>
DCM-00245,Voice User Interface Design for a Telephone Application Using VoiceXML,https://doi.org/10.1007/978-3-540-31849-1_106,https://vuir.vu.edu.au/402/1/InvitedDemoPaper07.pdf,,green,library/staging/master/DCM-00245-Voice-User-Interface-Design-for-a-Telephone-Application-Using-VoiceXML.pdf,true,true,35026,e2fe7081f69da140c24318dc536f8adc0f3db795718cbd534e2aaea3af19977f,application/pdf,200,2026-09-01T00:25:05.044056+00:00,
DCM-00247,What Makes a Good Conversation?,https://doi.org/10.1145/3290605.3300705,https://arxiv.org/pdf/1901.06525,,green,library/staging/master/DCM-00247-What-Makes-a-Good-Conversation.pdf,true,true,484639,3fbeef5b7ee6529574425d5c5543741ac8394741404f57df7d8df464569b53fb,application/pdf,200,2026-09-01T00:25:05.049145+00:00,
DCM-00249,Towards a Taxonomy of Platforms for Conversational Agent Design.,,https://aisel.aisnet.org/wi2019/track10/papers/1,,green,library/staging/master/DCM-00249-Towards-a-Taxonomy-of-Platforms-for-Conversational-Agent-Design.pdf,true,false,31197,d38d34306defa1ac86322da62dc6587ef9140dc8487ca7c5f079ecefb4c85ced,text/html; charset=UTF-8,200,2026-09-01T00:25:05.429374+00:00,response-is-not-pdf
DCM-00250,An approach to conversational agent design using semantic sentence similarity,https://doi.org/10.1007/s10489-012-0349-9,https://e-space.mmu.ac.uk/618094/1/Erratum%20to%20An%20approach%20to%20conversational%20agent%20design%20using.pdf,,green,library/staging/master/DCM-00250-An-approach-to-conversational-agent-design-using-semantic-sentence-similarity.pdf,true,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,text/html; charset=UTF-8,202,2026-09-01T00:25:06.277720+00:00,response-is-not-pdf
DCM-00251,The Feasibility and Acceptability of an mHealth Conversational Agent Designed to Support HIV Self-testing in South Africa: Cross-sectional Study,https://doi.org/10.2196/39816,https://www.jmir.org/2022/12/e39816/PDF,cc-by,gold,library/staging/master/DCM-00251-The-Feasibility-and-Acceptability-of-an-mHealth-Conversational-Agent-Designed-to.pdf,true,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,text/html; charset=UTF-8,202,2026-09-01T00:25:06.294468+00:00,response-is-not-pdf
DCM-00252,The Effectiveness of Artificial Intelligence Conversational Agents in Health Care: Systematic Review,https://doi.org/10.2196/20346,https://www.jmir.org/2020/10/e20346/PDF,cc-by,gold,library/staging/master/DCM-00252-The-Effectiveness-of-Artificial-Intelligence-Conversational-Agents-in-Health-Car.pdf,true,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,text/html; charset=UTF-8,202,2026-09-01T00:25:06.450415+00:00,response-is-not-pdf
DCM-00255,"Trends, Challenges and Processes in Conversational Agent Design: Exploring Practitioners’ Views through Semi-Structured Interviews",https://doi.org/10.1145/3571884.3597143,https://dl.acm.org/doi/pdf/10.1145/3571884.3597143,cc-by,gold,library/staging/master/DCM-00255-Trends-Challenges-and-Processes-in-Conversational-Agent-Design-Exploring-Practit.pdf,false,false,0,,,,2026-09-01T00:25:06.452532+00:00,<HTTPError 403: 'Forbidden'>
DCM-00260,"Conversational Agents as Mediating Social Actors in Chronic Disease Management Involving Health Care Professionals, Patients, and Family Members: Multisite Single-Arm Feasibility Study",https://doi.org/10.2196/25060,https://www.jmir.org/2021/2/e25060/PDF,cc-by,gold,library/staging/master/DCM-00260-Conversational-Agents-as-Mediating-Social-Actors-in-Chronic-Disease-Management-I.pdf,true,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,text/html; charset=UTF-8,202,2026-09-01T00:25:06.577016+00:00,response-is-not-pdf
DCM-00261,Artificial Intelligence-Based Conversational Agents for Chronic Conditions: Systematic Literature Review,https://doi.org/10.2196/20701,https://www.jmir.org/2020/9/e20701/PDF,cc-by,gold,library/staging/master/DCM-00261-Artificial-Intelligence-Based-Conversational-Agents-for-Chronic-Conditions-Syste.pdf,true,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,text/html; charset=UTF-8,202,2026-09-01T00:25:06.643821+00:00,response-is-not-pdf
DCM-00263,Natural language scripting within conversational agent design,https://doi.org/10.1007/s10489-012-0408-2,https://e-space.mmu.ac.uk/618095/1/Erratum%20to%20Natural%20language%20scripting%20within%20conversational.pdf,,green,library/staging/master/DCM-00263-Natural-language-scripting-within-conversational-agent-design.pdf,true,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,text/html; charset=UTF-8,202,2026-09-01T00:25:06.874828+00:00,response-is-not-pdf
DCM-00264,Erratum to: An approach to conversational agent design using semantic sentence similarity,https://doi.org/10.1007/s10489-013-0488-7,https://link.springer.com/content/pdf/10.1007/s10489-013-0488-7.pdf,,bronze,library/staging/master/DCM-00264-Erratum-to-An-approach-to-conversational-agent-design-using-semantic-sentence-si.pdf,true,true,124446,c17676347d609287e6763f9b2998ab68d3b124fd23481203d7222f0f06ef3e17,application/pdf,200,2026-09-01T00:25:07.010451+00:00,
DCM-00267,Evaluation of embodied conversational agents designed with ethical principles and personality for cybersecurity ethics training,https://doi.org/10.1145/3570945.3607359,https://dl.acm.org/doi/pdf/10.1145/3570945.3607359,,gold,library/staging/master/DCM-00267-Evaluation-of-embodied-conversational-agents-designed-with-ethical-principles-an.pdf,false,false,0,,,,2026-09-01T00:25:07.101290+00:00,<HTTPError 403: 'Forbidden'>
DCM-00271,Is your chatbot GDPR compliant?,https://doi.org/10.1145/3405755.3406131,https://kar.kent.ac.uk/81313/1/CUI-2020-Chatbots-GDPR.pdf,,green,library/staging/master/DCM-00271-Is-your-chatbot-GDPR-compliant.pdf,false,false,0,,,,2026-09-01T00:25:07.167899+00:00,"URLError(TimeoutError(10060, 'Uma tentativa de conexão falhou porque o componente conectado não respondeu\r\ncorretamente após um período de tempo ou a conexão estabelecida falhou\r\nporque o host conectado não respondeu', None, 10060, None))"
DCM-00275,Promoting Physical Activity Through Conversational Agents: Mixed Methods Systematic Review,https://doi.org/10.2196/25486,https://www.jmir.org/2021/9/e25486/PDF,cc-by,gold,library/staging/master/DCM-00275-Promoting-Physical-Activity-Through-Conversational-Agents-Mixed-Methods-Systemat.pdf,true,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,text/html; charset=UTF-8,202,2026-09-01T00:25:07.201318+00:00,response-is-not-pdf
DCM-00280,User-centric need-driven affect modeling for spoken conversational agents: design and evaluation,https://doi.org/10.20868/upm.thesis.15839,https://oa.upm.es/15839/1/SYAHEERAH_LEBAI_LUTFI.pdf,cc-by-nc-nd,gold,library/staging/master/DCM-00280-User-centric-need-driven-affect-modeling-for-spoken-conversational-agents-design.pdf,true,true,1585482,8168633d4015f84f902d97641095dc98ee94c3fe75d529a72d3e733cb7f87149,application/pdf,200,2026-09-01T00:25:07.716822+00:00,
DCM-00281,Trustworthy Conversational Agent Design for African Americans with Chronic Conditions during COVID-19,https://doi.org/10.7302/277,https://hdl.handle.net/2027.42/166481,,green,library/staging/master/DCM-00281-Trustworthy-Conversational-Agent-Design-for-African-Americans-with-Chronic-Condi.pdf,true,false,425000,d3596c1742c0495f02e27d3034c03f67271206330990c30dbfae72ea5c43b53a,text/html; charset=utf-8,200,2026-09-01T00:25:08.864701+00:00,response-is-not-pdf
DCM-00285,Exploring Links between Conversational Agent Design Challenges and Interdisciplinary Collaboration,https://doi.org/10.48550/arxiv.2311.08832,https://arxiv.org/pdf/2311.08832,cc-by,green,library/staging/master/DCM-00285-Exploring-Links-between-Conversational-Agent-Design-Challenges-and-Interdiscipli.pdf,true,true,735883,1d3887a56200ad25bb34f5e88703795f0fdbd36388544e8560b62a4cd79fe4a0,application/pdf,200,2026-09-01T00:25:09.389270+00:00,
DCM-00286,Supporting Problem-Solving in Mathematics with a Conversational Agent Capable of Representing Gifted Students' Knowledge,https://doi.org/10.1109/hicss.2014.24,https://ieeexplore.ieee.org/ielx7/6751593/6758592/06758619.pdf,,gold,library/staging/master/DCM-00286-Supporting-Problem-Solving-in-Mathematics-with-a-Conversational-Agent-Capable-of.pdf,true,true,442930,76b51147662cc59a15bc70ba27dc5c295ad3eaaa0ea169a5d52c2378cee8ccbe,application/pdf,200,2026-09-01T00:25:09.389270+00:00,
DCM-00287,Exploring Interaction with Remote Autonomous Systems using Conversational Agents,https://doi.org/10.1145/3322276.3322318,https://dl.acm.org/doi/pdf/10.1145/3322276.3322318,,gold,library/staging/master/DCM-00287-Exploring-Interaction-with-Remote-Autonomous-Systems-using-Conversational-Agents.pdf,false,false,0,,,,2026-09-01T00:25:09.787997+00:00,<HTTPError 403: 'Forbidden'>
DCM-00290,"Development, Feasibility, Acceptability, and Utility of an Expressive Speech-Enabled Digital Health Agent to Deliver Online, Brief Motivational Interviewing for Alcohol Misuse: Descriptive Study",https://doi.org/10.2196/25837,https://www.jmir.org/2021/9/e25837/PDF,cc-by,gold,library/staging/master/DCM-00290-Development-Feasibility-Acceptability-and-Utility-of-an-Expressive-Speech-Enable.pdf,true,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,text/html; charset=UTF-8,202,2026-09-01T00:25:09.832079+00:00,response-is-not-pdf
DCM-00308,"“Alexa, Can I Program You?”: Student Perceptions of Conversational Artificial Intelligence Before and After Programming Alexa",https://doi.org/10.1145/3459990.3460730,https://dl.acm.org/doi/pdf/10.1145/3459990.3460730,cc-by,hybrid,library/staging/master/DCM-00308-Alexa-Can-I-Program-You-Student-Perceptions-of-Conversational-Artificial-Intelli.pdf,false,false,0,,,,2026-09-01T00:25:09.933709+00:00,<HTTPError 403: 'Forbidden'>
DCM-00312,Beyond ‘What’s This?’: Designing Conversational Agents to Support Children's Inquiry and Engagement in Exhibits,https://doi.org/10.1145/3715336.3735716,https://dl.acm.org/doi/pdf/10.1145/3715336.3735716,cc-by,gold,library/staging/master/DCM-00312-Beyond-What-s-This-Designing-Conversational-Agents-to-Support-Children-s-Inquiry.pdf,false,false,0,,,,2026-09-01T00:25:10.063756+00:00,<HTTPError 403: 'Forbidden'>
DCM-00317,"The role of valence, dominance, and pitch in perceptions of artificial intelligence (AI) conversational agents’ voices",https://doi.org/10.1038/s41598-022-27124-8,https://www.nature.com/articles/s41598-022-27124-8.pdf,cc-by,gold,library/staging/master/DCM-00317-The-role-of-valence-dominance-and-pitch-in-perceptions-of-artificial-intelligenc.pdf,true,true,1223242,82d136df9ff55ca1423ef245f1c8b2cb480d92971779ed835f0e38531e50d2ea,application/pdf,200,2026-09-01T00:25:10.200037+00:00,
DCM-00319,Using Conversational Agents To Support Learning By Teaching,https://doi.org/10.48550/arxiv.1909.13443,https://arxiv.org/pdf/1909.13443,,green,library/staging/master/DCM-00319-Using-Conversational-Agents-To-Support-Learning-By-Teaching.pdf,true,true,299719,71fce7547c829dee6699c41e34e6001c60b3583ebb9e1bf59715c3a570c19510,application/pdf,200,2026-09-01T00:25:10.354856+00:00,
DCM-00320,Designing Everyday Conversational Agents for Managing Health and Wellness,https://doi.org/10.1145/3421937.3422024,https://dl.acm.org/doi/pdf/10.1145/3421937.3422024,,gold,library/staging/master/DCM-00320-Designing-Everyday-Conversational-Agents-for-Managing-Health-and-Wellness.pdf,false,false,0,,,,2026-09-01T00:25:10.703186+00:00,<HTTPError 403: 'Forbidden'>
DCM-00322,How analysts think: A preliminary study of human needs and demands for AI-based conversational agents,https://doi.org/10.1177/1071181319631333,https://journals.sagepub.com/doi/pdf/10.1177/1071181319631333,,bronze,library/staging/master/DCM-00322-How-analysts-think-A-preliminary-study-of-human-needs-and-demands-for-AI-based-c.pdf,false,false,0,,,,2026-09-01T00:25:10.738576+00:00,<HTTPError 403: 'Forbidden'>
DCM-00326,Software Review,https://doi.org/10.4018/ijcallt.368218,https://www.igi-global.com/ViewTitle.aspx?TitleId=368218&isxn=9798337316130,cc-by,hybrid,library/staging/master/DCM-00326-Software-Review.pdf,false,false,0,,,,2026-09-01T00:25:10.836163+00:00,<HTTPError 429: 'Too Many Requests'>
DCM-00329,Design Considerations for Conversational Agents to Assess the Social-emotional Well-being of Young Children in Low-Income South African Communities,https://doi.org/10.1145/3757232.3757235,https://dl.acm.org/doi/pdf/10.1145/3757232.3757235,,gold,library/staging/master/DCM-00329-Design-Considerations-for-Conversational-Agents-to-Assess-the-Social-emotional-W.pdf,false,false,0,,,,2026-09-01T00:25:10.902490+00:00,<HTTPError 403: 'Forbidden'>
DCM-00333,Modular Conversational Agents for Surveys and Interviews,https://doi.org/10.48550/arxiv.2412.17049,https://arxiv.org/pdf/2412.17049,cc-by,green,library/staging/master/DCM-00333-Modular-Conversational-Agents-for-Surveys-and-Interviews.pdf,true,true,1414172,31fad6c022b34f0e27253cd4e084667698f4c5d39cc9865f037df11935162e3a,application/pdf,200,2026-09-01T00:25:11.017983+00:00,
DCM-00335,The impact of a virtual teaching assistant (chatbot) on students' learning in Ghanaian higher education,https://doi.org/10.1186/s41239-022-00362-6,https://educationaltechnologyjournal.springeropen.com/counter/pdf/10.1186/s41239-022-00362-6,cc-by,diamond,library/staging/master/DCM-00335-The-impact-of-a-virtual-teaching-assistant-chatbot-on-students-learning-in-Ghana.pdf,true,true,1624236,daca145cc5a5fababcc3b4eb62cd8b7da73f0c15a6c64ccb39e8191b7d25cffb,application/pdf,200,2026-09-01T00:25:11.179680+00:00,
DCM-00336,Designing Conversational Agents for Search String Development in Literature Reviews,https://doi.org/10.17705/1cais.05840,https://aisel.aisnet.org/context/cais/article/4804/viewcontent/SS_25_299_C.pdf,,green,library/staging/master/DCM-00336-Designing-Conversational-Agents-for-Search-String-Development-in-Literature-Revi.pdf,false,false,0,,,,2026-09-01T00:25:11.479367+00:00,<HTTPError 403: 'Forbidden'>
DCM-00343,Designing Conversational Agents to Support Self-Regulated Learning for Older Adults,https://doi.org/10.1093/geroni/igab046.476,https://academic.oup.com/innovateage/article-pdf/5/Supplement_1/123/43179629/igab046.476.pdf,cc-by,gold,library/staging/master/DCM-00343-Designing-Conversational-Agents-to-Support-Self-Regulated-Learning-for-Older-Adu.pdf,false,false,0,,,,2026-09-01T00:25:11.734243+00:00,<HTTPError 403: 'Forbidden'>
DCM-00344,Prediction and conversational momentum in an augmentative communication system,https://doi.org/10.1145/129875.129878,https://dl.acm.org/doi/pdf/10.1145/129875.129878,,bronze,library/staging/master/DCM-00344-Prediction-and-conversational-momentum-in-an-augmentative-communication-system.pdf,false,false,0,,,,2026-09-01T00:25:11.917799+00:00,<HTTPError 403: 'Forbidden'>
DCM-00345,AI-based chatbots in customer service and their effects on user compliance,https://doi.org/10.1007/s12525-020-00414-7,https://link.springer.com/content/pdf/10.1007/s12525-020-00414-7.pdf,cc-by,hybrid,library/staging/master/DCM-00345-AI-based-chatbots-in-customer-service-and-their-effects-on-user-compliance.pdf,true,true,1425896,4386a794d531e9045be6680682847cfbcca27aa7dc582b1643241a0a289fbf90,application/pdf,200,2026-09-01T00:25:12.064242+00:00,
DCM-00346,"Same benefits, different communication patterns: Comparing Children's reading with a conversational agent vs. a human partner",https://doi.org/10.1016/j.compedu.2020.104059,https://escholarship.org/content/qt7544r8x5/qt7544r8x5.pdf?t=qq40m3,,bronze,library/staging/master/DCM-00346-Same-benefits-different-communication-patterns-Comparing-Children-s-reading-with.pdf,false,false,0,,,,2026-09-01T00:25:12.317052+00:00,<HTTPError 403: 'Forbidden'>
DCM-00348,Prototyping and simulation tools for user/computer dialogue design,https://doi.org/10.1145/965105.807504,https://dl.acm.org/doi/pdf/10.1145/965105.807504,public-domain,hybrid,library/staging/master/DCM-00348-Prototyping-and-simulation-tools-for-user-computer-dialogue-design.pdf,false,false,0,,,,2026-09-01T00:25:12.805352+00:00,<HTTPError 403: 'Forbidden'>
